filmNum,filmName,moveName,type,cat,pow,acc,equipped,played,avgDamage,koRate,ia_pilotee
51,Heat,Le café entre Neil et Vincent,—,status,,100,73,23,0.0,0.0000,false
51,Heat,L'équipe de pros,—,status,,100,73,4,0.0,0.0000,false
51,Heat,Le braquage de banque,Crime,phys,90,85,72,186,34.2,0.1183,true
51,Heat,La piste de LAX,Thriller,phys,50,100,73,202,40.4,0.1782,true
52,Braveheart,« FREEDOM! »,Guerre,phys,75,95,72,1,0.0,0.0000,true
52,Braveheart,Le visage peint en bleu,—,status,,100,73,75,0.0,0.0000,true
52,Braveheart,Le mur de piques,Guerre,phys,80,90,73,29,54.2,0.2759,true
52,Braveheart,La charge des Highlanders,Guerre,phys,125,70,73,196,40.1,0.2092,true
52,Braveheart,La bataille de Stirling,Guerre,phys,80,95,72,98,49.0,0.2143,true
52,Braveheart,La claymore,Guerre,phys,70,95,73,0,,,true
53,Toy Story,« Vers l'infini et au-delà ! »,—,status,,100,130,218,0.0,0.0000,true
53,Toy Story,« You've Got a Friend in Me »,Aventure,spe,75,95,130,226,46.0,0.1460,true
53,Toy Story,« La pince ! »,Animation,spe,80,95,130,347,60.8,0.2017,true
53,Toy Story,Le pistolet à fléchettes,Aventure,phys,55,100,130,331,62.1,0.2085,true
53,Toy Story,Rex paniqué,—,status,,100,130,0,,,false
53,Toy Story,Les petits soldats verts,Aventure,phys,55,100,130,334,54.3,0.2305,true
54,Fargo,Le broyeur à bois,Crime,phys,85,95,72,54,14.4,0.0741,true
54,Fargo,« Ouais; pour sûr »,—,status,,100,73,50,0.0,0.0000,false
54,Fargo,Marge Gunderson,Crime,spe,75,95,73,111,37.2,0.0901,true
54,Fargo,La rançon dans la neige,Comédie,spe,80,95,72,260,40.7,0.1923,true
54,Fargo,Le plan de Jerry qui foire,Crime,spe,70,95,73,44,34.8,0.0455,true
54,Fargo,La fusillade dans le blizzard,Crime,phys,55,100,73,0,,,true
55,Trainspotting,« Choose Life »,—,status,,100,130,184,0.0,0.0000,true
55,Trainspotting,La course sur « Lust for Life »,—,status,,100,130,172,0.0,0.0000,true
55,Trainspotting,La pinte de Begbie,Drame,phys,55,95,130,68,67.3,0.2353,true
55,Trainspotting,« Les pires chiottes d'Écosse »,Comédie,spe,75,95,130,203,51.0,0.1527,true
55,Trainspotting,Le bébé au plafond,Drame,spe,80,95,130,214,44.7,0.1121,true
55,Trainspotting,Begbie qui pète les plombs,Drame,phys,85,95,130,268,77.0,0.2761,true
56,Princesse Mononoké,La colère de la forêt,Fantastique,spe,80,95,130,628,44.1,0.1465,true
56,Princesse Mononoké,Le bras maudit d'Ashitaka,Fantastique,phys,60,100,130,225,29.7,0.0844,true
56,Princesse Mononoké,Les Kodama,Animation,phys,75,95,130,250,37.4,0.1000,true
56,Princesse Mononoké,Le Dieu-Cerf (Shishigami),—,status,,100,130,669,0.0,0.0000,true
56,Princesse Mononoké,La corruption du Tatari-gami,Animation,phys,80,95,130,529,49.3,0.1418,true
56,Princesse Mononoké,San la princesse-louve,Animation,phys,65,95,130,176,18.0,0.0398,true
57,The Big Lebowski,« Le Duc demeure »,Comédie,spe,75,95,72,200,44.5,0.1600,true
57,The Big Lebowski,Le White Russian,—,status,,100,72,181,0.0,0.0000,true
57,The Big Lebowski,« ce tapis unifiait vraiment la pièce »,—,status,,100,73,40,0.0,0.0000,false
57,The Big Lebowski,Walter et son flingue,Crime,phys,85,95,73,45,41.6,0.1778,true
57,The Big Lebowski,Le strike au bowling,Comédie,phys,65,95,73,35,42.2,0.0857,true
57,The Big Lebowski,Les nihilistes,Crime,spe,80,95,73,175,34.5,0.1029,true
58,Il faut sauver le soldat Ryan,Le débarquement d'Omaha Beach,Guerre,phys,75,90,130,58,39.6,0.1207,true
58,Il faut sauver le soldat Ryan,Le sniper Jackson,Guerre,phys,65,100,130,5,14.6,0.0000,true
58,Il faut sauver le soldat Ryan,Les bombes collantes,Guerre,phys,80,90,130,321,37.7,0.1090,true
58,Il faut sauver le soldat Ryan,« Earn this »,Drame,phys,75,95,130,234,41.5,0.1368,true
58,Il faut sauver le soldat Ryan,Tenir le pont de Ramelle,—,status,,100,130,200,0.0,0.0000,true
58,Il faut sauver le soldat Ryan,La mitrailleuse en embuscade,Guerre,phys,85,95,130,772,41.0,0.1308,true
59,Matrix,Le bullet time,—,status,,100,130,0,,,false
59,Matrix,« Il n'y a pas de cuillère »,Action,phys,75,95,130,120,74.9,0.2917,true
59,Matrix,« I know kung-fu »,—,status,,100,131,199,0.0,0.0000,true
59,Matrix,La fusillade du hall,Action,phys,75,90,131,19,126.1,0.5263,true
59,Matrix,L'Agent Smith,Science-Fiction,phys,80,90,131,376,94.6,0.3830,true
59,Matrix,La pilule rouge,Action,phys,80,95,131,550,71.4,0.2582,true
60,Fight Club,Tyler Durden,Drame,phys,105,90,130,460,104.4,0.4130,true
60,Fight Club,« La première règle… »,Thriller,spe,75,95,130,181,64.7,0.2431,true
60,Fight Club,La brûlure chimique,Thriller,phys,75,95,130,276,128.0,0.5543,true
60,Fight Club,« I am Jack's smirking revenge »,—,status,,100,130,220,0.0,0.0000,true
60,Fight Club,Le Projet Chaos,Drame,spe,80,95,130,136,59.6,0.2059,true
60,Fight Club,Le savon,Drame,phys,50,100,130,66,78.5,0.4394,true
61,American Beauty,Les pétales de rose,—,status,,100,73,0,,,false
61,American Beauty,Le sac plastique qui danse,Drame,spe,75,95,72,0,,,true
61,American Beauty,La crise de la quarantaine,—,status,,100,73,92,0.0,0.0000,true
61,American Beauty,« Look closer »,Drame,spe,80,95,73,61,38.9,0.1639,true
61,American Beauty,« Je règne ! »,Drame,phys,55,100,73,107,46.3,0.1682,true
61,American Beauty,Le narrateur d'outre-tombe,Drame,spe,85,95,72,233,39.0,0.1588,true
62,Memento,La mémoire de cinq minutes,Thriller,spe,75,95,130,406,59.6,0.2315,true
62,Memento,« John G. a violé et tué ma femme »,Crime,spe,80,95,130,252,48.1,0.1587,true
62,Memento,« Souviens-toi de Sammy Jankis »,Thriller,spe,70,95,130,211,57.0,0.1659,true
62,Memento,Le récit à rebours,Crime,spe,85,95,130,419,45.7,0.1671,true
62,Memento,Frapper puis oublier,Crime,phys,60,100,130,9,0.0,0.0000,true
62,Memento,« Je me suis menti »,Crime,phys,90,85,130,20,38.1,0.1500,true
63,Requiem for a Dream,« Lux Aeterna »,—,status,,100,73,0,,,false
63,Requiem for a Dream,Le frigo qui menace,Drame,spe,75,95,73,141,31.3,0.0993,true
63,Requiem for a Dream,« On a un gagnant ! »,Drame,spe,80,95,73,329,36.1,0.1368,true
63,Requiem for a Dream,La spirale descendante,Drame,spe,70,95,72,56,34.4,0.1429,true
63,Requiem for a Dream,Le montage hip-hop,Drame,phys,75,90,73,5,8.8,0.0000,true
63,Requiem for a Dream,La pupille dilatée,Drame,spe,55,100,72,4,34.0,0.0000,true
64,Amélie,La crème brûlée,—,status,,100,73,163,0.0,0.0000,true
64,Amélie,Les ricochets sur le canal Saint-Martin,Comédie,phys,105,90,73,70,46.6,0.1429,true
64,Amélie,Le nain de jardin voyageur,Comédie,spe,75,95,72,75,38.4,0.1733,true
64,Amélie,La vengeance contre Collignon,—,status,,100,73,0,,,false
64,Amélie,Guider l'aveugle,Comédie,spe,80,95,72,215,39.5,0.1860,true
64,Amélie,Le cœur qui bat la chamade,Romance,phys,60,100,73,153,34.4,0.1503,true
65,La Cité de Dieu,La course du poulet,—,status,,100,73,135,0.0,0.0000,true
65,La Cité de Dieu,Petit Dé (Lil Zé),Crime,phys,85,95,72,85,29.5,0.1765,true
65,La Cité de Dieu,La guerre des favelas,Crime,phys,75,90,73,18,4.2,0.0000,true
65,La Cité de Dieu,L'appareil photo de Fusée,Drame,spe,75,95,72,157,47.8,0.2038,true
65,La Cité de Dieu,Le cycle de la violence,Crime,spe,80,95,73,158,44.6,0.1835,true
65,La Cité de Dieu,L'embuscade de ruelle,Crime,phys,55,100,73,6,11.8,0.8333,true
66,Catch Me If You Can,Les faux chèques,Crime,spe,75,95,73,86,35.2,0.1279,true
66,Catch Me If You Can,Déguisé en pilote Pan Am,Aventure,spe,80,95,73,120,35.9,0.1333,true
66,Catch Me If You Can,« Tu ne sais que ce que je te dis »,Crime,spe,70,95,73,25,33.5,0.0800,true
66,Catch Me If You Can,La traque de Carl Hanratty,Aventure,spe,85,95,73,299,42.3,0.1472,true
66,Catch Me If You Can,La cavale internationale,Aventure,phys,55,100,72,25,15.2,0.4400,true
66,Catch Me If You Can,Le faux Dr Conners,Aventure,phys,55,100,72,12,16.5,0.0000,true
67,Kill Bill,La combinaison jaune,—,status,,100,129,215,0.0,0.0000,true
67,Kill Bill,Le sabre Hattori Hanzo,Action,phys,65,100,130,24,101.8,0.5417,true
67,Kill Bill,Les Crazy 88,Action,phys,75,90,129,267,70.3,0.2884,true
67,Kill Bill,La Technique du Cœur Explosif en Cinq Points,Crime,phys,60,100,129,184,80.6,0.3207,true
67,Kill Bill,« Remue ton gros orteil »,—,status,,100,130,0,,,false
67,Kill Bill,Le kung-fu de Pai Mei,Action,phys,80,90,129,687,71.5,0.2897,true
68,Oldboy,Le couloir au marteau,Action,phys,75,90,73,17,22.6,0.0588,true
68,Oldboy,Les quinze ans d'enfermement,Action,spe,75,95,72,60,40.4,0.0667,true
68,Oldboy,Le poulpe vivant,Action,phys,65,95,72,0,,,true
68,Oldboy,L'indice des raviolis,Action,spe,80,95,73,217,34.5,0.1429,true
68,Oldboy,La révélation insoutenable,—,status,,100,73,0,,,false
68,Oldboy,La pince à la dent,Thriller,phys,80,90,73,179,51.0,0.1955,true
69,Eternal Sunshine of the Spotless Mind,L'effacement Lacuna,Romance,spe,75,95,73,62,51.1,0.1290,true
69,Eternal Sunshine of the Spotless Mind,« Retrouve-moi à Montauk »,Science-Fiction,spe,80,95,73,170,36.4,0.0882,true
69,Eternal Sunshine of the Spotless Mind,La maison qui s'effondre,Romance,spe,70,95,73,30,40.1,0.1333,true
69,Eternal Sunshine of the Spotless Mind,Les cheveux de Clémentine,—,status,,100,73,0,,,false
69,Eternal Sunshine of the Spotless Mind,La plage qui se dissout,Science-Fiction,spe,90,85,72,163,34.1,0.1043,true
69,Eternal Sunshine of the Spotless Mind,« OK »,Romance,phys,55,100,72,7,19.7,0.1429,true
70,Million Dollar Baby,« Mo cuishle »,Drame,spe,75,95,73,289,35.3,0.1211,true
70,Million Dollar Baby,L'entraînement de Frankie,—,status,,100,73,0,,,false
70,Million Dollar Baby,Le crochet de Maggie,Drame,phys,60,100,73,136,16.0,0.0441,true
70,Million Dollar Baby,« Protège-toi à tout instant »,—,status,,100,73,86,0.0,0.0000,true
70,Million Dollar Baby,Le coup après le gong,Drame,phys,50,100,72,26,13.6,0.6154,true
70,Million Dollar Baby,Le cœur d'outsider,Drame,phys,60,100,72,85,12.0,0.0235,true
71,Batman Begins,« Pourquoi tombe-t-on ? »,—,status,,100,73,90,0.0,0.0000,true
71,Batman Begins,L'essaim de chauves-souris,Crime,phys,75,95,73,48,60.7,0.2708,true
71,Batman Begins,La toxine de l'Épouvantail,Action,phys,80,95,72,93,55.5,0.1935,true
71,Batman Begins,La Ligue des Ombres,Crime,phys,70,95,73,31,62.3,0.3548,true
71,Batman Begins,La Tumbler,Action,phys,85,95,73,210,66.1,0.2810,true
71,Batman Begins,« Je suis Batman »,Action,phys,55,100,72,22,47.0,0.5000,true
72,Brokeback Mountain,« J'aimerais savoir comment te quitter »,—,status,,100,72,20,0.0,0.0000,false
72,Brokeback Mountain,L'été sur la montagne,—,status,,100,72,96,0.0,0.0000,true
72,Brokeback Mountain,Les deux chemises,Romance,spe,75,95,73,180,39.6,0.0611,true
72,Brokeback Mountain,Le silence du Wyoming,—,status,,100,73,0,,,false
72,Brokeback Mountain,Les coups rentrés d'Ennis,Drame,phys,65,95,73,83,27.7,0.0361,true
72,Brokeback Mountain,Le retour à la rivière,Romance,phys,55,100,73,59,27.6,0.0847,true
73,Le Prestige,« Regardez-vous bien ? »,Drame,spe,75,95,73,41,63.5,0.3659,true
73,Le Prestige,The Transported Man,Science-Fiction,spe,80,95,73,30,49.5,0.2000,true
73,Le Prestige,La machine de Tesla,Science-Fiction,spe,85,95,73,163,56.0,0.2393,true
73,Le Prestige,Les cuves d'eau,Science-Fiction,phys,60,100,73,38,82.8,0.2895,true
73,Le Prestige,L'obsession du secret,—,status,,100,72,81,0.0,0.0000,true
73,Le Prestige,Le Prestige,Drame,phys,85,95,72,89,84.4,0.3820,true
74,Casino Royale,Le parkour du chantier,—,status,,100,73,57,0.0,0.0000,true
74,Casino Royale,La partie de poker,Thriller,phys,120,60,73,124,39.1,0.1532,true
74,Casino Royale,Le permis de tuer,Action,phys,90,85,73,117,39.7,0.1282,true
74,Casino Royale,La chaise sans fond,Thriller,phys,65,100,73,55,30.7,0.1818,true
74,Casino Royale,Vesper Lynd,—,status,,100,72,0,,,false
74,Casino Royale,« La garce est morte »,—,status,,100,72,58,0.0,0.0000,true
75,Les Infiltrés,La double infiltration,Crime,spe,75,95,72,114,39.2,0.1053,true
75,Les Infiltrés,Frank Costello,Crime,phys,90,85,73,50,20.1,0.0800,true
75,Les Infiltrés,Le SMS qui démasque,Crime,spe,80,95,72,195,38.8,0.1846,true
75,Les Infiltrés,« Qui est la taupe ? »,—,status,,100,73,22,0.0,0.0000,false
75,Les Infiltrés,L'exécution dans l'ascenseur,Crime,phys,55,100,73,14,17.1,0.8571,true
75,Les Infiltrés,La couverture qui saute,Thriller,phys,70,100,73,178,42.8,0.1798,true
76,There Will Be Blood,« Je bois ton milkshake ! »,Drame,spe,90,85,73,164,34.1,0.1646,true
76,There Will Be Blood,« Je suis un pétrolier »,—,status,,100,73,90,0.0,0.0000,true
76,There Will Be Blood,Le puits en flammes,Drame,phys,85,95,73,157,53.5,0.1847,true
76,There Will Be Blood,La haine d'Eli Sunday,—,status,,100,72,0,,,false
76,There Will Be Blood,La soif de pétrole,Drame,spe,75,95,72,47,39.7,0.1489,true
76,There Will Be Blood,« J'ai fini »,Drame,phys,60,100,73,38,62.3,0.2632,true
77,No Country for Old Men,« Pile ou face »,Crime,phys,130,60,73,11,0.0,0.0000,true
77,No Country for Old Men,Le pistolet à bétail,Crime,phys,85,95,73,94,32.6,0.1383,true
77,No Country for Old Men,Le fusil silencieux,Crime,phys,85,85,73,0,,,true
77,No Country for Old Men,La mallette à deux millions,Crime,spe,75,95,72,156,40.1,0.1346,true
77,No Country for Old Men,La traque implacable,Thriller,spe,80,95,73,237,52.9,0.2110,true
77,No Country for Old Men,Le rêve du shérif Bell,—,status,,100,72,6,0.0,0.0000,false
78,Into the Wild,Alexander Supertramp,—,status,,100,73,106,0.0,0.0000,true
78,Into the Wild,Brûler ses billets,Drame,spe,75,95,73,108,34.6,0.0926,true
78,Into the Wild,Le Magic Bus 142,—,status,,100,72,136,0.0,0.0000,true
78,Into the Wild,La rivière en crue,Aventure,phys,85,95,72,117,72.0,0.2479,true
78,Into the Wild,« Happiness only real when shared »,Aventure,spe,80,95,73,152,38.1,0.0855,true
78,Into the Wild,La baie empoisonnée,Drame,spe,55,100,73,47,18.2,0.0638,true
79,Gran Torino,« Dégagez de ma pelouse »,—,status,,100,73,0,,,false
79,Gran Torino,Le grognement de Walt,—,status,,100,73,78,0.0,0.0000,true
79,Gran Torino,La Gran Torino de 72,—,status,,100,72,87,0.0,0.0000,true
79,Gran Torino,Le mentor de Thao,Drame,spe,75,95,72,212,29.9,0.1321,true
79,Gran Torino,Face aux gangs,Drame,phys,55,100,73,38,32.4,0.1053,true
79,Gran Torino,Le sacrifice sur la pelouse,Drame,phys,60,100,73,185,28.3,0.1027,true
80,Django Unchained,« Le D est muet »,—,status,,100,130,213,0.0,0.0000,true
80,Django Unchained,Dr King Schultz,Crime,phys,75,95,130,244,64.5,0.2295,true
80,Django Unchained,La fusillade de Candyland,Crime,phys,75,90,130,51,82.7,0.3137,true
80,Django Unchained,La dynamite,Western,phys,80,95,130,636,60.6,0.2186,true
80,Django Unchained,Le tir du chasseur de primes,Western,phys,70,95,130,82,71.5,0.3415,true
80,Django Unchained,Calvin Candie,—,status,,100,130,9,0.0,0.0000,false
81,Incendies,« 1 + 1 = 1 »,Drame,spe,75,95,73,75,48.9,0.1200,true
81,Incendies,La femme qui chante,—,status,,100,73,104,0.0,0.0000,true
81,Incendies,Le bus en flammes,Thriller,phys,80,95,73,97,84.5,0.3093,true
81,Incendies,Jeanne et Simon,Thriller,spe,80,95,72,174,56.0,0.2586,true
81,Incendies,Les deux enveloppes,Drame,spe,70,95,73,26,44.7,0.1154,true
81,Incendies,Abou Tarek,Thriller,phys,70,100,72,46,97.8,0.3696,true
82,Intouchables,« Et là; c'est le drame »,—,status,,100,73,20,0.0,0.0000,false
82,Intouchables,« Boogie Wonderland »,—,status,,100,73,68,0.0,0.0000,true
82,Intouchables,Le parapente sur les Alpes,Drame,phys,85,95,72,57,39.1,0.0877,true
82,Intouchables,« Un saignement de nez à 11 000 € »,Drame,spe,75,95,72,94,42.5,0.1596,true
82,Intouchables,Driss et Philippe,—,status,,100,73,158,0.0,0.0000,true
82,Intouchables,« Vivaldi; c'est Tom et Jerry ! »,Comédie,spe,60,100,73,156,41.9,0.1603,true
83,Prisoners,« Espère le meilleur; prépare-toi au pire »,—,status,,100,73,66,0.0,0.0000,true
83,Prisoners,Le sifflotement de Loki,Crime,spe,75,95,73,74,32.1,0.1486,true
83,Prisoners,Les labyrinthes,Thriller,spe,80,95,72,120,53.8,0.2417,true
83,Prisoners,Le Notre Père,—,status,,100,72,139,0.0,0.0000,true
83,Prisoners,Le sous-sol de Keller,Crime,phys,75,100,73,40,57.0,0.3250,true
83,Prisoners,Le détective Loki,Thriller,phys,90,85,73,103,52.3,0.2039,true
84,Blade Runner 2049,« Cellules interconnectées »,Science-Fiction,spe,75,95,73,39,40.5,0.0256,true
84,Blade Runner 2049,Joi,—,status,,100,73,0,,,false
84,Blade Runner 2049,Le petit cheval en bois,Science-Fiction,spe,80,95,72,145,33.5,0.1034,true
84,Blade Runner 2049,La baseline rompue,—,status,,100,72,85,0.0,0.0000,true
84,Blade Runner 2049,Le combat dans les vagues,Science-Fiction,phys,90,85,73,84,57.2,0.2381,true
84,Blade Runner 2049,Deckard retrouvé,Thriller,phys,70,100,73,114,61.3,0.2281,true
85,Tu ne tueras point,« Aide-moi à en sauver un de plus »,—,status,,100,73,127,0.0,0.0000,true
85,Tu ne tueras point,La corde de Hacksaw Ridge,Drame,spe,75,95,73,69,33.8,0.1014,true
85,Tu ne tueras point,L'objecteur de conscience,—,status,,100,73,0,,,false
85,Tu ne tueras point,Le pilonnage d'Okinawa,Guerre,phys,90,85,72,176,51.5,0.1761,true
85,Tu ne tueras point,Le brancardier sous le feu,Guerre,phys,50,100,72,124,44.1,0.2984,true
85,Tu ne tueras point,La Bible de Dorothy,—,status,,100,73,76,0.0,0.0000,true
86,Gone Girl,Le monologue « Cool Girl »,Thriller,spe,75,95,73,52,52.8,0.1154,true
86,Gone Girl,Le journal intime truqué,Crime,spe,80,95,72,103,42.1,0.2039,true
86,Gone Girl,« je suis tellement plus heureuse maintenant que je suis morte »,—,status,,100,73,89,0.0,0.0000,true
86,Gone Girl,La chasse au trésor,Crime,spe,70,95,72,18,56.8,0.2222,true
86,Gone Girl,Le cutter de Desi,Crime,phys,85,95,73,57,56.1,0.2281,true
86,Gone Girl,Amazing Amy,Thriller,spe,80,90,73,163,54.3,0.2331,true
87,Spotlight,L'équipe Spotlight,Drame,spe,75,95,72,36,25.8,0.0833,true
87,Spotlight,« il faut tout un village pour abuser d'un enfant »,—,status,,100,72,0,,,false
87,Spotlight,Les annuaires du diocèse,Drame,spe,80,95,73,207,30.5,0.0966,true
87,Spotlight,Mike Rezendes,Drame,phys,75,100,73,29,20.7,0.0690,true
87,Spotlight,L'ampleur du système,Drame,spe,90,85,73,262,31.1,0.1069,true
87,Spotlight,La liste des prêtres,—,status,,100,73,0,,,false
88,La La Land,« City of Stars »,—,status,,100,72,212,0.0,0.0000,true
88,La La Land,La danse à l'Observatoire,Comédie,spe,75,95,72,121,43.7,0.1488,true
88,La La Land,« Another Day of Sun »,—,status,,100,73,73,0.0,0.0000,true
88,La La Land,« Le jazz se meurt »,—,status,,100,73,93,0.0,0.0000,true
88,La La Land,« The Fools Who Dream »,Romance,spe,80,95,73,152,39.8,0.1382,true
88,La La Land,L'épilogue,Romance,spe,60,100,73,35,34.2,0.1714,true
89,1917,« Jusqu'à la Géhenne ou jusqu'au Trône »,—,status,,100,72,80,0.0,0.0000,true
89,1917,La course dans les tranchées,Guerre,phys,55,95,72,28,37.3,0.5357,true
89,1917,La rivière de cadavres,Guerre,spe,65,95,73,27,25.0,0.0370,true
89,1917,La gourde de lait,—,status,,100,73,121,0.0,0.0000,true
89,1917,« Pour l'amour de Dieu; arrêtez »,Guerre,phys,75,95,73,66,76.3,0.2727,true
89,1917,Les cerisiers de Blake,Guerre,phys,80,95,73,240,73.8,0.3542,true
90,The Father,« Je perds toutes mes feuilles »,Drame,spe,60,100,73,7,29.9,0.4286,true
90,The Father,L'appartement qui change,—,status,,100,72,43,0.0,0.0000,false
90,The Father,La montre disparue,Drame,spe,75,95,73,42,27.6,0.0476,true
90,The Father,« Qui êtes-vous ? »,Drame,spe,80,95,73,290,34.2,0.0966,true
90,The Father,L'éclat d'Anthony,Drame,spe,80,90,72,58,31.6,0.0862,true
90,The Father,Anne,—,status,,100,73,143,0.0,0.0000,true
91,Dune,« La peur tue l'esprit »,Science-Fiction,phys,75,95,72,7,20.0,0.1429,true
91,Dune,Shai-Hulud,Science-Fiction,phys,80,95,73,102,56.8,0.2451,true
91,Dune,La Voix,Science-Fiction,phys,80,95,73,97,58.7,0.2990,true
91,Dune,« Le dormeur doit s'éveiller »,—,status,,100,73,65,0.0,0.0000,true
91,Dune,Le crysknife,Aventure,phys,65,100,72,27,77.4,0.2963,true
91,Dune,Lisan al-Gaib,Aventure,phys,70,95,73,63,56.7,0.2857,true
92,Oppenheimer,Trinity,Thriller,spe,80,95,130,382,59.1,0.2042,true
92,Oppenheimer,« Je suis devenu la Mort »,—,status,,100,130,223,0.0,0.0000,true
92,Oppenheimer,« Entends-tu la musique ? »,Drame,spe,75,95,130,223,52.2,0.1480,true
92,Oppenheimer,Le martèlement,Thriller,spe,80,95,130,337,59.2,0.1691,true
92,Oppenheimer,L'audition à huis clos,Drame,spe,70,95,130,8,27.8,0.2500,true
92,Oppenheimer,La réaction en chaîne,Drame,spe,75,90,130,69,42.0,0.1304,true
